ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
55946,39860,0.918043202,0.988372093,1.000000000,0.922619048
55946,40340,0.008894536,0.000000000,0.000000000,0.008333333
55947,29100,0.892280599,0.940594059,1.000000000,0.900603200
55947,49100,0.107719401,0.059405941,0.000000000,0.099396800
55949,40340,1.000000000,1.000000000,1.000000000,1.000000000
55950,12380,0.000000000,1.000000000,1.000000000,1.000000000
55951,12380,0.840599455,1.000000000,1.000000000,0.845442536
55951,40340,0.159400545,0.000000000,0.000000000,0.154557464
55952,49100,1.000000000,1.000000000,1.000000000,1.000000000
55953,10660,0.030726257,0.000000000,0.000000000,0.028947368
55953,12380,0.969273743,1.000000000,1.000000000,0.971052632
55954,29100,0.002735978,0.000000000,0.000000000,0.002583979
55954,40340,0.997264022,1.000000000,1.000000000,0.997416021
55955,40340,1.000000000,1.000000000,1.000000000,1.000000000
55956,39860,0.086792453,0.000000000,0.052631579,0.085054678
55956,40340,0.913207547,1.000000000,0.947368421,0.914945322
55957,40340,1.000000000,1.000000000,1.000000000,1.000000000
55959,49100,1.000000000,1.000000000,1.000000000,1.000000000
55960,40340,1.000000000,1.000000000,1.000000000,1.000000000
55961,12380,0.328571429,0.000000000,0.000000000,0.315068493
55961,40340,0.671428571,1.000000000,1.000000000,0.684931507
55962,40340,0.983651226,1.000000000,1.000000000,0.984000000
55962,49100,0.016348774,0.000000000,0.000000000,0.016000000
55963,39860,0.629585799,0.837837838,0.977777778,0.641296157
55963,40340,0.370414201,0.162162162,0.022222222,0.358703843
55964,40340,0.982873454,1.000000000,1.000000000,0.984542722
55964,49100,0.017126546,0.000000000,0.000000000,0.015457278
55965,40340,1.000000000,1.000000000,1.000000000,1.000000000
55967,12380,1.000000000,1.000000000,1.000000000,1.000000000
55968,40340,1.000000000,1.000000000,1.000000000,1.000000000
55969,49100,1.000000000,1.000000000,1.000000000,1.000000000
55970,12380,1.000000000,1.000000000,1.000000000,1.000000000
55971,29100,0.043686007,0.035714286,0.000000000,0.041798607
55971,40340,0.875767918,0.928571429,1.000000000,0.882203927
55971,49100,0.080546075,0.035714286,0.000000000,0.075997467
55972,40340,0.036116323,0.017241379,0.010204082,0.033693844
55972,49100,0.963883677,0.982758621,0.989795918,0.966306156
55973,12380,0.915384615,1.000000000,1.000000000,0.922535211
55973,40340,0.084615385,0.000000000,0.000000000,0.077464789
55974,29100,0.999074931,1.000000000,1.000000000,0.999144568
55974,40340,0.000925069,0.000000000,0.000000000,0.000855432
55975,12380,0.036423841,0.028409091,0.000000000,0.034526316
55975,40340,0.963576159,0.971590909,1.000000000,0.965473684
55976,12380,0.004456328,0.000000000,0.000000000,0.004126547
55976,40340,0.995543672,1.000000000,1.000000000,0.995873453
55977,12380,1.000000000,0.000000000,1.000000000,1.000000000
55979,40340,0.002638522,0.000000000,0.000000000,0.002409639
55979,49100,0.997361478,1.000000000,1.000000000,0.997590361
55981,40340,1.000000000,1.000000000,1.000000000,1.000000000
55982,12380,0.995073892,1.000000000,1.000000000,0.995169082
55982,40340,0.004926108,0.000000000,0.000000000,0.004830918
55983,39860,1.000000000,1.000000000,1.000000000,1.000000000
55985,36940,0.025990099,0.000000000,0.000000000,0.024852071
55985,39860,0.022277228,0.041666667,0.000000000,0.022485207
55985,40340,0.951732673,0.958333333,1.000000000,0.952662722
55987,49100,1.000000000,1.000000000,1.000000000,1.000000000
55990,40340,1.000000000,1.000000000,1.000000000,1.000000000
55991,40340,1.000000000,1.000000000,1.000000000,1.000000000
55992,39860,1.000000000,1.000000000,1.000000000,1.000000000
56001,31860,1.000000000,1.000000000,1.000000000,1.000000000
56003,31860,1.000000000,1.000000000,1.000000000,1.000000000
56007,10660,1.000000000,1.000000000,1.000000000,1.000000000
56009,10660,0.991701245,1.000000000,1.000000000,0.992146597
56009,99999,0.008298755,0.000000000,0.000000000,0.007853403
56010,31860,0.998214286,1.000000000,1.000000000,0.998341625
56010,99999,0.001785714,0.000000000,0.000000000,0.001658375
56011,33460,1.000000000,1.000000000,1.000000000,1.000000000
56013,99999,1.000000000,1.000000000,1.000000000,1.000000000
56014,99999,1.000000000,1.000000000,1.000000000,1.000000000
56016,10660,1.000000000,1.000000000,1.000000000,1.000000000
56017,33460,1.000000000,1.000000000,1.000000000,1.000000000
56019,35580,0.769931663,0.476190476,1.000000000,0.759139785
56019,99999,0.230068337,0.523809524,0.000000000,0.240860215
56020,10660,0.000000000,0.000000000,1.000000000,1.000000000
56021,31860,1.000000000,1.000000000,1.000000000,1.000000000
56022,99999,0.000000000,0.000000000,1.000000000,1.000000000
56023,99999,1.000000000,1.000000000,1.000000000,1.000000000
56024,31860,1.000000000,1.000000000,1.000000000,1.000000000
56025,99999,1.000000000,1.000000000,1.000000000,1.000000000
56026,10660,0.222500000,0.214285714,0.000000000,0.220194647
56026,36940,0.777500000,0.785714286,1.000000000,0.779805353
56027,99999,1.000000000,1.000000000,1.000000000,1.000000000
56028,33460,0.967741935,1.000000000,1.000000000,0.968404423
56028,99999,0.032258065,0.000000000,0.000000000,0.031595577
56029,10660,1.000000000,1.000000000,1.000000000,1.000000000
56030,35580,1.000000000,1.000000000,0.000000000,1.000000000
56031,99999,1.000000000,1.000000000,1.000000000,1.000000000
56032,10660,1.000000000,0.000000000,1.000000000,1.000000000
56033,99999,1.000000000,1.000000000,1.000000000,1.000000000
56034,31860,1.000000000,1.000000000,1.000000000,1.000000000
56035,10660,0.000000000,0.000000000,1.000000000,1.000000000
56036,10660,1.000000000,1.000000000,1.000000000,1.000000000
56037,31860,1.000000000,1.000000000,1.000000000,1.000000000
56039,99999,1.000000000,1.000000000,1.000000000,1.000000000
56041,35580,1.000000000,1.000000000,1.000000000,1.000000000
56042,10660,0.981072555,1.000000000,1.000000000,0.981818182
56042,36940,0.006309148,0.000000000,0.000000000,0.006060606
56042,99999,0.012618297,0.000000000,0.000000000,0.012121212
56043,10660,1.000000000,1.000000000,1.000000000,1.000000000
56044,33460,1.000000000,1.000000000,1.000000000,1.000000000
56045,10660,1.000000000,1.000000000,1.000000000,1.000000000
56046,36940,1.000000000,1.000000000,0.000000000,1.000000000
56047,99999,0.000000000,0.000000000,1.000000000,1.000000000
56048,31860,0.107936508,0.069767442,0.000000000,0.105129507
56048,99999,0.892063492,0.930232558,1.000000000,0.894870493
56050,31860,0.012820513,0.047619048,0.000000000,0.013642565
56050,33460,0.987179487,0.952380952,1.000000000,0.986357435
56051,10660,0.005540166,0.000000000,0.000000000,0.005167959
56051,99999,0.994459834,1.000000000,1.000000000,0.994832041
56052,22060,0.265000000,0.000000000,0.000000000,0.263681592
56052,33460,0.735000000,1.000000000,1.000000000,0.736318408
56054,31860,0.969620253,1.000000000,1.000000000,0.971153846
56054,33460,0.030379747,0.000000000,0.000000000,0.028846154
56055,31860,1.000000000,1.000000000,1.000000000,1.000000000
56056,99999,0.000000000,0.000000000,1.000000000,1.000000000
56057,33460,1.000000000,1.000000000,1.000000000,1.000000000
56058,31860,0.006666667,0.000000000,0.000000000,0.006000000
56058,33460,0.993333333,1.000000000,1.000000000,0.994000000
56060,31860,0.109090909,0.142857143,0.000000000,0.110169492
56060,99999,0.890909091,0.857142857,1.000000000,0.889830508
56062,31860,0.067796610,0.000000000,0.016129032,0.061082024
56062,35580,0.011082138,0.000000000,0.000000000,0.009889471
56062,99999,0.921121252,1.000000000,0.983870968,0.929028505
56063,31860,0.644286637,0.692307692,0.925925926,0.649465072
56063,33460,0.348612008,0.307692308,0.074074074,0.343612335
56063,99999,0.007101356,0.000000000,0.000000000,0.006922593
56065,31860,0.995808885,1.000000000,1.000000000,0.996000000
56065,99999,0.004191115,0.000000000,0.000000000,0.004000000
56068,31860,0.124694377,0.285714286,0.000000000,0.126491647
56068,99999,0.875305623,0.714285714,1.000000000,0.873508353
56069,22060,0.097870412,0.000000000,0.000000000,0.090680101
56069,33460,0.902129588,1.000000000,1.000000000,0.909319899
56071,22060,0.025816862,0.005390836,0.000000000,0.023963134
56071,33460,0.974183138,0.994609164,1.000000000,0.976036866
56072,10660,0.033428844,0.000000000,0.000000000,0.032649254
56072,36940,0.097421203,0.000000000,0.000000000,0.095149254
56072,99999,0.869149952,1.000000000,1.000000000,0.872201493
56073,31860,0.063676563,0.016286645,0.000000000,0.058985541
56073,35580,0.936323437,0.983713355,1.000000000,0.941014459
56074,31860,1.000000000,1.000000000,1.000000000,1.000000000
56075,99999,0.000000000,0.000000000,1.000000000,1.000000000
56078,31860,0.724637681,1.000000000,1.000000000,0.738532110
56078,99999,0.275362319,0.000000000,0.000000000,0.261467890
56080,31860,1.000000000,0.000000000,1.000000000,1.000000000
56081,35580,0.008840170,0.004166667,0.000000000,0.008264463
56081,99999,0.991159830,0.995833333,1.000000000,0.991735537
56082,31860,0.940423163,0.974025974,0.984693878,0.944044229
56082,33460,0.059576837,0.025974026,0.015306122,0.055955771
56083,35580,0.125461255,0.000000000,0.000000000,0.121428571
56083,99999,0.874538745,1.000000000,1.000000000,0.878571429
56084,35580,0.000000000,0.000000000,1.000000000,1.000000000
56085,35580,0.988967691,1.000000000,1.000000000,0.989906273
56085,99999,0.011032309,0.000000000,0.000000000,0.010093727
56087,35580,0.937585734,1.000000000,1.000000000,0.945312500
56087,99999,0.062414266,0.000000000,0.000000000,0.054687500
56088,31860,0.008333333,0.000000000,0.000000000,0.007897335
56088,99999,0.991666667,1.000000000,1.000000000,0.992102665
56089,10660,1.000000000,1.000000000,1.000000000,1.000000000
56090,31860,1.000000000,1.000000000,1.000000000,1.000000000
56091,99999,1.000000000,1.000000000,1.000000000,1.000000000
56093,36940,0.015477058,0.007389163,0.000000000,0.014442803
56093,99999,0.984522942,0.992610837,1.000000000,0.985557197
56096,22060,0.039456662,0.009803922,0.000000000,0.037037037
56096,33460,0.920439845,0.990196078,1.000000000,0.925925926
56096,99999,0.040103493,0.000000000,0.000000000,0.037037037
56097,10660,0.029120879,0.006493506,0.025641026,0.027322404
56097,99999,0.970879121,0.993506494,0.974358974,0.972677596
56098,99999,1.000000000,1.000000000,1.000000000,1.000000000
56101,99999,1.000000000,1.000000000,1.000000000,1.000000000
56110,49380,1.000000000,1.000000000,1.000000000,1.000000000
56111,99999,1.000000000,1.000000000,0.000000000,1.000000000
56113,32140,0.035398230,0.000000000,0.000000000,0.034782609
56113,99999,0.964601770,1.000000000,0.000000000,0.965217391
56114,99999,1.000000000,1.000000000,0.000000000,1.000000000
56115,32140,0.865116279,0.818181818,1.000000000,0.865355522
56115,99999,0.134883721,0.181818182,0.000000000,0.134644478
56116,99999,1.000000000,1.000000000,1.000000000,1.000000000
56117,49380,1.000000000,1.000000000,1.000000000,1.000000000
56118,99999,1.000000000,1.000000000,1.000000000,1.000000000
56119,49380,0.810457516,0.800000000,1.000000000,0.811440678
56119,99999,0.189542484,0.200000000,0.000000000,0.188559322
56120,99999,1.000000000,1.000000000,1.000000000,1.000000000
56121,99999,1.000000000,0.000000000,1.000000000,1.000000000
56122,49380,0.038022814,0.000000000,0.000000000,0.035971223
56122,99999,0.961977186,1.000000000,1.000000000,0.964028777
56123,99999,1.000000000,1.000000000,1.000000000,1.000000000
56125,99999,1.000000000,1.000000000,1.000000000,1.000000000
56127,99999,1.000000000,1.000000000,1.000000000,1.000000000
56128,49380,0.046103183,0.000000000,0.000000000,0.044025157
56128,99999,0.953896817,1.000000000,1.000000000,0.955974843
56129,49380,0.923280423,1.000000000,1.000000000,0.926395939
56129,99999,0.076719577,0.000000000,0.000000000,0.073604061
56131,49380,0.182278481,0.333333333,0.057692308,0.181818182
56131,99999,0.817721519,0.666666667,0.942307692,0.818181818
56132,32140,0.516233766,1.000000000,1.000000000,0.534375000
56132,99999,0.483766234,0.000000000,0.000000000,0.465625000
56134,99999,1.000000000,1.000000000,1.000000000,1.000000000
56136,99999,1.000000000,1.000000000,1.000000000,1.000000000
56137,49380,0.001672241,0.000000000,0.000000000,0.001610306
56137,99999,0.998327759,1.000000000,1.000000000,0.998389694
56138,99999,1.000000000,1.000000000,1.000000000,1.000000000
56139,99999,1.000000000,1.000000000,0.000000000,1.000000000
56141,49380,0.037500000,0.000000000,0.000000000,0.035714286
56141,99999,0.962500000,1.000000000,1.000000000,0.964285714
56142,99999,1.000000000,1.000000000,1.000000000,1.000000000
56143,99999,1.000000000,1.000000000,1.000000000,1.000000000
56144,99999,1.000000000,1.000000000,1.000000000,1.000000000
56145,99999,1.000000000,1.000000000,1.000000000,1.000000000
56146,99999,1.000000000,1.000000000,1.000000000,1.000000000
56147,49380,0.226190476,0.333333333,0.000000000,0.230769231
56147,99999,0.773809524,0.666666667,1.000000000,0.769230769
56149,99999,1.000000000,1.000000000,1.000000000,1.000000000
56150,99999,1.000000000,1.000000000,1.000000000,1.000000000
56151,99999,1.000000000,1.000000000,1.000000000,1.000000000
56152,99999,1.000000000,1.000000000,1.000000000,1.000000000
56153,49380,0.000000000,0.000000000,1.000000000,1.000000000
56155,49380,1.000000000,1.000000000,1.000000000,1.000000000
56156,99999,1.000000000,1.000000000,1.000000000,1.000000000
56157,32140,1.000000000,1.000000000,1.000000000,1.000000000
56158,49380,0.144385027,0.000000000,0.000000000,0.141361257
56158,99999,0.855614973,1.000000000,0.000000000,0.858638743
56159,99999,1.000000000,1.000000000,1.000000000,1.000000000
56160,99999,1.000000000,1.000000000,1.000000000,1.000000000
56161,99999,1.000000000,1.000000000,0.000000000,1.000000000
56162,99999,1.000000000,1.000000000,1.000000000,1.000000000
56164,99999,1.000000000,1.000000000,1.000000000,1.000000000
56165,49380,1.000000000,1.000000000,1.000000000,1.000000000
56166,99999,1.000000000,1.000000000,1.000000000,1.000000000
56167,49380,0.713043478,0.777777778,1.000000000,0.720221607
56167,99999,0.286956522,0.222222222,0.000000000,0.279778393
56168,49380,1.000000000,1.000000000,1.000000000,1.000000000
56169,32140,1.000000000,1.000000000,1.000000000,1.000000000
56170,32140,0.125827815,0.000000000,0.000000000,0.121794872
56170,99999,0.874172185,1.000000000,0.000000000,0.878205128
56171,99999,1.000000000,1.000000000,1.000000000,1.000000000
56172,99999,1.000000000,1.000000000,1.000000000,1.000000000
56173,99999,1.000000000,1.000000000,1.000000000,1.000000000
56174,99999,1.000000000,1.000000000,1.000000000,1.000000000
56175,32140,0.849765258,1.000000000,1.000000000,0.865948534
56175,99999,0.150234742,0.000000000,0.000000000,0.134051466
56176,99999,1.000000000,1.000000000,1.000000000,1.000000000
56178,32140,0.016374269,0.000000000,0.000000000,0.015401540
56178,99999,0.983625731,1.000000000,1.000000000,0.984598460
56180,99999,1.000000000,1.000000000,1.000000000,1.000000000
56181,99999,1.000000000,1.000000000,1.000000000,1.000000000
56183,99999,1.000000000,1.000000000,1.000000000,1.000000000
56185,49380,1.000000000,1.000000000,1.000000000,1.000000000
56186,99999,1.000000000,1.000000000,1.000000000,1.000000000
56187,49380,0.992456302,0.998405104,1.000000000,0.993330157
56187,99999,0.007543698,0.001594896,0.000000000,0.006669843
56201,48820,1.000000000,1.000000000,1.000000000,1.000000000
56207,99999,1.000000000,1.000000000,1.000000000,1.000000000
56208,99999,1.000000000,1.000000000,1.000000000,1.000000000
56209,48820,0.932748538,1.000000000,1.000000000,0.934597156
56209,99999,0.067251462,0.000000000,0.000000000,0.065402844
56210,99999,1.000000000,0.000000000,0.000000000,1.000000000
56211,99999,1.000000000,0.000000000,1.000000000,1.000000000
56212,99999,1.000000000,1.000000000,1.000000000,1.000000000
56214,99999,1.000000000,1.000000000,1.000000000,1.000000000
56215,99999,1.000000000,1.000000000,1.000000000,1.000000000
56216,48820,1.000000000,1.000000000,1.000000000,1.000000000
56218,99999,1.000000000,1.000000000,1.000000000,1.000000000
56219,99999,1.000000000,1.000000000,1.000000000,1.000000000
56220,99999,1.000000000,1.000000000,1.000000000,1.000000000
56221,99999,1.000000000,1.000000000,1.000000000,1.000000000
56222,99999,1.000000000,1.000000000,1.000000000,1.000000000
56223,99999,1.000000000,1.000000000,1.000000000,1.000000000
56224,99999,1.000000000,1.000000000,0.000000000,1.000000000
56225,99999,1.000000000,1.000000000,1.000000000,1.000000000
56226,99999,1.000000000,1.000000000,1.000000000,1.000000000
56227,99999,1.000000000,1.000000000,1.000000000,1.000000000
56228,99999,1.000000000,1.000000000,1.000000000,1.000000000
56229,32140,0.961739130,1.000000000,1.000000000,0.962648557
56229,99999,0.038260870,0.000000000,0.000000000,0.037351443
56230,99999,1.000000000,1.000000000,0.000000000,1.000000000
56231,99999,1.000000000,1.000000000,0.000000000,1.000000000
56232,99999,1.000000000,1.000000000,1.000000000,1.000000000
56235,99999,1.000000000,1.000000000,0.000000000,1.000000000
56236,99999,1.000000000,1.000000000,0.000000000,1.000000000
56237,99999,1.000000000,1.000000000,1.000000000,1.000000000
56239,32140,1.000000000,1.000000000,1.000000000,1.000000000
56240,99999,1.000000000,1.000000000,1.000000000,1.000000000
56241,99999,1.000000000,1.000000000,1.000000000,1.000000000
56243,48820,0.007385524,0.000000000,0.000000000,0.007183908
56243,99999,0.992614476,1.000000000,1.000000000,0.992816092
56244,99999,1.000000000,1.000000000,1.000000000,1.000000000
56245,99999,1.000000000,1.000000000,1.000000000,1.000000000
56248,99999,1.000000000,1.000000000,1.000000000,1.000000000
56249,99999,1.000000000,1.000000000,1.000000000,1.000000000
56251,48820,1.000000000,1.000000000,1.000000000,1.000000000
56252,48820,0.177285319,0.000000000,0.000000000,0.167101828
56252,99999,0.822714681,1.000000000,1.000000000,0.832898172
56253,48820,1.000000000,1.000000000,1.000000000,1.000000000
56255,99999,1.000000000,1.000000000,0.000000000,1.000000000
56256,99999,1.000000000,1.000000000,1.000000000,1.000000000
56257,99999,1.000000000,1.000000000,0.000000000,1.000000000
56258,32140,0.996940195,0.997991968,1.000000000,0.997262462
56258,99999,0.003059805,0.002008032,0.000000000,0.002737538
56260,99999,1.000000000,1.000000000,1.000000000,1.000000000
56262,99999,1.000000000,1.000000000,1.000000000,1.000000000
56263,32140,0.152542373,0.000000000,0.000000000,0.150000000
56263,99999,0.847457627,1.000000000,1.000000000,0.850000000
56264,32140,0.895388076,0.818181818,0.850000000,0.892588614
56264,99999,0.104611924,0.181818182,0.150000000,0.107411386
56265,99999,1.000000000,1.000000000,1.000000000,1.000000000
56266,35580,0.175700935,0.187500000,0.000000000,0.173524150
56266,99999,0.824299065,0.812500000,1.000000000,0.826475850
56267,99999,1.000000000,1.000000000,1.000000000,1.000000000
56270,99999,1.000000000,1.000000000,1.000000000,1.000000000
56271,99999,1.000000000,1.000000000,1.000000000,1.000000000
56273,48820,1.000000000,1.000000000,1.000000000,1.000000000
56274,99999,1.000000000,1.000000000,1.000000000,1.000000000
56276,99999,1.000000000,1.000000000,1.000000000,1.000000000
56277,99999,1.000000000,1.000000000,1.000000000,1.000000000
56278,99999,1.000000000,1.000000000,1.000000000,1.000000000
56279,48820,1.000000000,1.000000000,1.000000000,1.000000000
56280,99999,1.000000000,1.000000000,1.000000000,1.000000000
56281,48820,1.000000000,1.000000000,1.000000000,1.000000000
56282,48820,0.824156306,0.875000000,1.000000000,0.828178694
56282,99999,0.175843694,0.125000000,0.000000000,0.171821306
56283,99999,1.000000000,1.000000000,1.000000000,1.000000000
56284,48820,0.111349036,0.071428571,0.000000000,0.107287449
56284,99999,0.888650964,0.928571429,1.000000000,0.892712551
56285,99999,1.000000000,1.000000000,1.000000000,1.000000000
56287,99999,1.000000000,1.000000000,1.000000000,1.000000000
56288,48820,1.000000000,1.000000000,1.000000000,1.000000000
56289,48820,0.876254181,0.500000000,1.000000000,0.875409836
56289,99999,0.123745819,0.500000000,0.000000000,0.124590164
56291,32140,0.694736842,0.666666667,1.000000000,0.700507614
56291,99999,0.305263158,0.333333333,0.000000000,0.299492386
56292,99999,1.000000000,1.000000000,0.000000000,1.000000000
56293,99999,1.000000000,1.000000000,1.000000000,1.000000000
56294,99999,1.000000000,1.000000000,0.000000000,1.000000000
56295,99999,1.000000000,1.000000000,1.000000000,1.000000000
56296,99999,1.000000000,1.000000000,1.000000000,1.000000000
56297,99999,1.000000000,1.000000000,1.000000000,1.000000000
56301,41060,1.000000000,1.000000000,1.000000000,1.000000000
56302,41060,1.000000000,1.000000000,1.000000000,1.000000000
56303,41060,1.000000000,1.000000000,1.000000000,1.000000000
56304,33460,0.494857595,0.235426009,0.370646766,0.475213472
56304,41060,0.505142405,0.764573991,0.629353234,0.524786528
56307,41060,0.998472505,1.000000000,1.000000000,0.998586239
56307,99999,0.001527495,0.000000000,0.000000000,0.001413761
56308,10820,0.997486736,0.999472017,1.000000000,0.997792363
56308,99999,0.002513264,0.000527983,0.000000000,0.002207637
56309,10820,0.036480687,0.076923077,0.000000000,0.037267081
56309,22260,0.227467811,0.153846154,0.000000000,0.223602484
56309,99999,0.736051502,0.769230769,1.000000000,0.739130435
56310,41060,1.000000000,1.000000000,1.000000000,1.000000000
56311,99999,1.000000000,1.000000000,1.000000000,1.000000000
56312,41060,0.824906367,0.806451613,0.935483871,0.827433628
56312,48820,0.175093633,0.193548387,0.064516129,0.172566372
56313,33460,0.000000000,0.000000000,1.000000000,1.000000000
56314,41060,0.052863436,0.000000000,0.000000000,0.052060738
56314,99999,0.947136564,1.000000000,1.000000000,0.947939262
56315,10820,0.993893130,1.000000000,1.000000000,0.994219653
56315,22260,0.006106870,0.000000000,0.000000000,0.005780347
56316,41060,0.757333333,0.785714286,1.000000000,0.760051881
56316,48820,0.062666667,0.071428571,0.000000000,0.062256809
56316,99999,0.180000000,0.142857143,0.000000000,0.177691310
56318,99999,1.000000000,1.000000000,1.000000000,1.000000000
56319,10820,0.996569468,1.000000000,1.000000000,0.996666667
56319,99999,0.003430532,0.000000000,0.000000000,0.003333333
56320,41060,1.000000000,1.000000000,1.000000000,1.000000000
56321,41060,0.000000000,0.000000000,1.000000000,1.000000000
56323,99999,1.000000000,1.000000000,1.000000000,1.000000000
56324,22260,0.989919355,1.000000000,1.000000000,0.990291262
56324,99999,0.010080645,0.000000000,0.000000000,0.009708738
56325,41060,0.000000000,0.000000000,1.000000000,1.000000000
56326,10820,0.937321937,0.941176471,1.000000000,0.938524590
56326,22260,0.061253561,0.058823529,0.000000000,0.060109290
56326,99999,0.001424501,0.000000000,0.000000000,0.001366120
56327,10820,0.740139211,1.000000000,0.333333333,0.738532110
56327,99999,0.259860789,0.000000000,0.666666667,0.261467890
56328,99999,0.000000000,0.000000000,1.000000000,1.000000000
56329,33460,0.000701016,0.000000000,0.000000000,0.000674764
56329,41060,0.948124781,0.960000000,1.000000000,0.949055331
56329,99999,0.051174203,0.040000000,0.000000000,0.050269906
56330,33460,0.869262865,1.000000000,1.000000000,0.873315364
56330,41060,0.130737135,0.000000000,0.000000000,0.126684636
56331,41060,0.997130560,1.000000000,1.000000000,0.997175141
56331,99999,0.002869440,0.000000000,0.000000000,0.002824859
56332,10820,1.000000000,1.000000000,1.000000000,1.000000000
56333,41060,0.000000000,0.000000000,1.000000000,1.000000000
56334,10820,0.025704552,0.010380623,0.010101010,0.024053083
56334,99999,0.974295448,0.989619377,0.989898990,0.975946917
56335,41060,0.000000000,0.000000000,1.000000000,1.000000000
56336,41060,0.042253521,0.000000000,0.000000000,0.041782730
56336,99999,0.957746479,1.000000000,1.000000000,0.958217270
56338,14660,0.157667387,0.066666667,1.000000000,0.157112527
56338,99999,0.842332613,0.933333333,0.000000000,0.842887473
56339,10820,0.142528736,0.250000000,0.000000000,0.141255605
56339,99999,0.857471264,0.750000000,1.000000000,0.858744395
56340,41060,0.782983970,0.842105263,1.000000000,0.786140980
56340,99999,0.217016030,0.157894737,0.000000000,0.213859020
56341,10820,0.000000000,0.000000000,1.000000000,1.000000000
56342,33460,0.604453871,0.714285714,0.857142857,0.611167513
56342,99999,0.395546129,0.285714286,0.142857143,0.388832487
56343,10820,0.830379747,1.000000000,1.000000000,0.834975369
56343,99999,0.169620253,0.000000000,0.000000000,0.165024631
56344,99999,0.000000000,1.000000000,0.000000000,1.000000000
56345,99999,1.000000000,1.000000000,1.000000000,1.000000000
56347,99999,1.000000000,1.000000000,1.000000000,1.000000000
56349,10820,0.131506849,0.000000000,0.000000000,0.128000000
56349,99999,0.868493151,1.000000000,1.000000000,0.872000000
56350,99999,1.000000000,1.000000000,1.000000000,1.000000000
56352,41060,1.000000000,1.000000000,1.000000000,1.000000000
56353,33460,0.994640682,1.000000000,1.000000000,0.995052845
56353,99999,0.005359318,0.000000000,0.000000000,0.004947155
56354,10820,0.998740554,1.000000000,1.000000000,0.998787879
56354,22260,0.001259446,0.000000000,0.000000000,0.001212121
56355,10820,1.000000000,1.000000000,1.000000000,1.000000000
56356,41060,0.000000000,0.000000000,1.000000000,1.000000000
56357,33460,0.197777778,0.250000000,0.000000000,0.197802198
56357,41060,0.802222222,0.750000000,1.000000000,0.802197802
56358,33460,0.047715054,0.000000000,0.000000000,0.046044099
56358,99999,0.952284946,1.000000000,1.000000000,0.953955901
56359,33460,1.000000000,1.000000000,1.000000000,1.000000000
56360,10820,0.543478261,0.766666667,0.738095238,0.550898204
56360,99999,0.456521739,0.233333333,0.261904762,0.449101796
56361,10820,0.154975530,0.000000000,0.111111111,0.149765991
56361,22260,0.845024470,1.000000000,0.888888889,0.850234009
56362,41060,0.910101340,0.992647059,1.000000000,0.918887262
56362,48820,0.026479242,0.007352941,0.000000000,0.024304539
56362,99999,0.063419418,0.000000000,0.000000000,0.056808199
56363,33460,1.000000000,1.000000000,1.000000000,1.000000000
56364,14660,0.010767160,0.000000000,0.000000000,0.010300429
56364,99999,0.989232840,1.000000000,1.000000000,0.989699571
56367,41060,0.998615917,1.000000000,1.000000000,0.998666667
56367,99999,0.001384083,0.000000000,0.000000000,0.001333333
56368,41060,1.000000000,1.000000000,1.000000000,1.000000000
56369,41060,0.000000000,0.000000000,1.000000000,1.000000000
56371,41060,1.000000000,1.000000000,0.000000000,1.000000000
56373,41060,0.097244733,0.214285714,0.000000000,0.097978227
56373,99999,0.902755267,0.785714286,1.000000000,0.902021773
56374,41060,1.000000000,1.000000000,1.000000000,1.000000000
56375,41060,1.000000000,1.000000000,1.000000000,1.000000000
56376,41060,0.000000000,0.000000000,1.000000000,1.000000000
56377,41060,1.000000000,1.000000000,1.000000000,1.000000000
56378,41060,0.801339286,0.953424658,0.992125984,0.820902846
56378,99999,0.198660714,0.046575342,0.007874016,0.179097154
56379,33460,0.001216874,0.000000000,0.000000000,0.001068630
56379,41060,0.998783126,1.000000000,1.000000000,0.998931370
56381,99999,1.000000000,1.000000000,1.000000000,1.000000000
56382,99999,1.000000000,1.000000000,1.000000000,1.000000000
56384,99999,1.000000000,1.000000000,1.000000000,1.000000000
56385,10820,0.025839793,0.000000000,0.000000000,0.025252525
56385,41060,0.031007752,0.000000000,0.000000000,0.030303030
56385,99999,0.943152455,1.000000000,1.000000000,0.944444444
56386,33460,1.000000000,1.000000000,1.000000000,1.000000000
56387,41060,1.000000000,1.000000000,1.000000000,1.000000000
56389,99999,1.000000000,1.000000000,1.000000000,1.000000000
56393,41060,0.000000000,1.000000000,0.000000000,1.000000000
56395,41060,0.000000000,1.000000000,1.000000000,1.000000000
56398,41060,0.000000000,0.000000000,1.000000000,1.000000000
56399,41060,0.000000000,1.000000000,0.000000000,1.000000000
56401,14660,1.000000000,1.000000000,1.000000000,1.000000000
56425,14660,1.000000000,1.000000000,1.000000000,1.000000000
56431,14660,0.069088440,0.015243902,0.007142857,0.064947319
56431,99999,0.930911560,0.984756098,0.992857143,0.935052681
56433,14660,0.162500000,0.062500000,0.153846154,0.160768453
56433,99999,0.837500000,0.937500000,0.846153846,0.839231547
56434,99999,1.000000000,1.000000000,1.000000000,1.000000000
56435,14660,0.997504679,1.000000000,1.000000000,0.997536946
56435,99999,0.002495321,0.000000000,0.000000000,0.002463054
